,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
2436,22334,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-05-fantasie_in_f_minor__allegro_molto_moderato-233-262.mp3,5,Fantasie in F minor - allegro molto moderato,Seth and Maryse Carlin,Schubert - Music for fortepiano four hands,http://www.magnatune.com/artists/albums/carlin-schubertfour/,233,262,http://he3.magnatune.com/all/05-Fantasie%20in%20F%20minor%20-%20allegro%20molto%20moderato-Seth%20and%20Maryse%20Carlin.mp3
436,19119,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-04-prelude_and_fugue_no__2_in_c_minor_bwv_871_fuga-30-59.mp3,4,Prelude And Fugue No. 2 In C Minor BWV 871_ Fuga,Daniel Ben Pienaar,Book 2 CD1 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2a/,30,59,http://he3.magnatune.com/all/04-Prelude%20And%20Fugue%20No.%202%20In%20C%20Minor%20BWV%20871_%20Fuga-Daniel%20Ben%20Pienaar.mp3
626,39199,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/6/ed_martin-luis_milan__el_maestro-09-fantasia_9-146-175.mp3,9,Fantasia 9,Ed Martin,Luis Milan - El Maestro,http://www.magnatune.com/artists/albums/martin-luismilan/,146,175,http://he3.magnatune.com/all/09-Fantasia%209-Ed%20Martin.mp3
2156,55276,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/paul_berget-sl_weiss_on_11_strings-18-partita_in_g_gavotte-0-29.mp3,18,Partita in G (gavotte),Paul Berget,SL Weiss on 11 Strings,http://www.magnatune.com/artists/albums/berget-weiss11/,0,29,http://he3.magnatune.com/all/18-Partita%20in%20G%20(gavotte)-Paul%20Berget.mp3
1058,56235,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/jacob_heringman-josquin_des_prez_lute_settings-20-gintzler__part_ii_ave_maria-204-233.mp3,20,Gintzler _ Part II_ Ave Maria,Jacob Heringman,Josquin des Prez Lute Settings,http://www.magnatune.com/artists/albums/heringman-josquin/,204,233,http://he3.magnatune.com/all/20-Gintzler%20_%20Part%20II_%20Ave%20Maria-Jacob%20Heringman.mp3
641,48089,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/edward_martin-art_of_the_lute_in_renaissance_france-12-haulberroys_attaignant-59-88.mp3,12,Haulberroys (Attaignant),Edward Martin,Art of the Lute in Renaissance France,http://www.magnatune.com/artists/albums/martin-artfrance/,59,88,http://he3.magnatune.com/all/12-Haulberroys%20(Attaignant)-Edward%20Martin.mp3
1554,55448,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/katherine_roberts_perl-j_s__bach_french_suites-18-suite_no_3_in_b_minor_bwv_814_menuet_and_trio-117-146.mp3,18,Suite No 3 in B minor BWV 814_ Menuet and Trio,Katherine Roberts Perl,J.S. Bach French Suites,http://www.magnatune.com/artists/albums/kperl-french/,117,146,http://he3.magnatune.com/all/18-Suite%20No%203%20in%20B%20minor%20BWV%20814_%20Menuet%20and%20Trio-Katherine%20Roberts%20Perl.mp3
765,46012,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/ensemble_vermillian-stolen_jewels-11-kreiger_ricercar-175-204.mp3,11,Kreiger Ricercar,Ensemble Vermillian,Stolen Jewels,http://www.magnatune.com/artists/albums/vermillian-stolen/,175,204,http://he3.magnatune.com/all/11-Kreiger%20Ricercar-Ensemble%20Vermillian.mp3
1335,42535,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/janine_johnson-j_s__bach_works_for_harpsichord-10-english_suite_no_3_in_g_minor__prelude-117-146.mp3,10,English Suite No 3 in G Minor - Prelude,Janine Johnson,J.S. Bach Works For Harpsichord,http://www.magnatune.com/artists/albums/jjohnson-bach/,117,146,http://he3.magnatune.com/all/10-English%20Suite%20No%203%20in%20G%20Minor%20-%20Prelude-Janine%20Johnson.mp3
1020,58604,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/jacob_heringman-blame_not_my_lute-31-el_bataino-0-29.mp3,31,El Bataino,Jacob Heringman,Blame Not My Lute,http://www.magnatune.com/artists/albums/heringman-blamenot/,0,29,http://he3.magnatune.com/all/31-El%20Bataino-Jacob%20Heringman.mp3
2451,29128,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/e/seth_carlin-mozart_in_the_age_of_enlightenment-06-sonata_in_a_minor__kv_310__presto_wolfgang_amadeus_mozart-0-29.mp3,6,Sonata in A minor - KV 310 - Presto (Wolfgang Amadeus Mozart),Seth Carlin,Mozart in the Age of Enlightenment,http://www.magnatune.com/artists/albums/carlin-enlightenment/,0,29,http://he3.magnatune.com/all/06-Sonata%20in%20A%20minor%20-%20KV%20310%20-%20Presto%20(Wolfgang%20Amadeus%20Mozart)-Seth%20Carlin.mp3
2954,18065,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/voices_of_music-an_evening_with_bach-04-ich_folge_dir_gleichfalls_bwv_245-59-88.mp3,4,Ich folge dir gleichfalls (BWV 245),Voices of Music,An Evening With Bach,http://www.magnatune.com/artists/albums/voicesofmusic-bach/,59,88,http://he3.magnatune.com/all/04-Ich%20folge%20dir%20gleichfalls%20(BWV%20245)-Voices%20of%20Music.mp3
457,14466,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-03-prelude_and_fugue_no__14_in_fsharp_minor_bwv_883_praeludium-117-146.mp3,3,Prelude And Fugue No. 14 In F-Sharp Minor BWV 883_ Praeludium,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,117,146,http://he3.magnatune.com/all/03-Prelude%20And%20Fugue%20No.%2014%20In%20F-Sharp%20Minor%20BWV%20883_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
1246,10391,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/4/jami_sieber-second_sight-02-tell_it_by_heart-30-59.mp3,2,Tell It By Heart,Jami Sieber,Second Sight,http://www.magnatune.com/artists/albums/sieber-second/,30,59,http://he3.magnatune.com/all/02-Tell%20It%20By%20Heart-Jami%20Sieber.mp3
665,19939,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/edward_martin_and_paul_berget-baroque_lute_duets-04-sonata_in_c_major_weiss__tempo_de_minuetto-0-29.mp3,4,Sonata in C Major (Weiss) - Tempo de Minuetto,Edward Martin and Paul Berget,Baroque Lute Duets,http://www.magnatune.com/artists/albums/martin-duets/,0,29,http://he3.magnatune.com/all/04-Sonata%20In%20C%20Major%20(Weiss)%20-%20Tempo%20De%20Minuetto-Edward%20Martin%20and%20Paul%20Berget.mp3
101,47793,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/f/american_baroque-the_four_seasons_by_vivaldi-12-concerto_no_4_in_g_minor_rv_297_winter__allegro-146-175.mp3,12,Concerto No.4 in g minor RV 297 _WINTER_ - Allegro,American Baroque,The Four Seasons by Vivaldi,http://www.magnatune.com/artists/albums/abaroque-seasons/,146,175,http://he3.magnatune.com/all/12-Concerto%20No.4%20in%20g%20minor%20RV%20297%20_WINTER_%20-%20Allegro-American%20Baroque.mp3
1318,46938,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/janine_johnson-german_keyboard_masters-11-suite_in_d__double_buxtehude-0-29.mp3,11,Suite in d - Double (Buxtehude),Janine Johnson,German Keyboard Masters,http://www.magnatune.com/artists/albums/jjohnson-german/,0,29,http://he3.magnatune.com/all/11-Suite%20in%20d%20-%20Double%20(Buxtehude)-Janine%20Johnson.mp3
448,55302,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-18-prelude_and_fugue_no__9_in_e_major_bwv_878_fuga-175-204.mp3,18,Prelude And Fugue No. 9 In E Major BWV 878_ Fuga,Daniel Ben Pienaar,Book 2 CD1 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2a/,175,204,http://he3.magnatune.com/all/18-Prelude%20And%20Fugue%20No.%209%20In%20E%20Major%20BWV%20878_%20Fuga-Daniel%20Ben%20Pienaar.mp3
1859,26685,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/maryse_carlin-rameau__pieces_de_clavecin_en_concerts__forqueray_suites_4_and_5-06-deuxieme_concert__lagacante_rameau-30-59.mp3,6,Deuxieme Concert - L'Agacante (Rameau),Maryse Carlin,Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5,http://www.magnatune.com/artists/albums/mcarlin-rameau/,30,59,http://he3.magnatune.com/all/06-Deuxieme%20Concert%20-%20L'Agacante%20(Rameau)-Maryse%20Carlin.mp3
2183,43082,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/1/phebe_craig_and_katherine_westine-beside_themselves-10-js_bach_concerto_in_c_major_for_2_harpsichords_allegro-30-59.mp3,10,JS Bach_ Concerto in C Major for 2 Harpsichords (Allegro),Phebe Craig and Katherine Westine,Beside Themselves,http://www.magnatune.com/artists/albums/kat-beside/,30,59,http://he3.magnatune.com/all/10-JS%20Bach_%20Concerto%20in%20C%20Major%20for%202%20Harpsichords%20(Allegro)-Phebe%20Craig%20and%20Katherine%20Westine.mp3
666,22155,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/edward_martin_and_paul_berget-baroque_lute_duets-05-duets_for_2_lutes_in_a_minor_and_f_major_losy__allemande-0-29.mp3,5,Duets for 2 Lutes in a minor and F Major (Losy) - Allemande,Edward Martin and Paul Berget,Baroque Lute Duets,http://www.magnatune.com/artists/albums/martin-duets/,0,29,http://he3.magnatune.com/all/05-Duets%20For%202%20Lutes%20In%20A%20Minor%20And%20F%20Major%20(Losy)%20-%20Allemande-Edward%20Martin%20and%20Paul%20Berget.mp3
2161,14618,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/paul_berget-the_siena_manuscript_on_steel_string_guitar-03-recercar_3_steel_string_guitar-59-88.mp3,3,Recercar 3 (steel string guitar),Paul Berget,The Siena Manuscript on steel string guitar,http://www.magnatune.com/artists/albums/berget-sienasteel/,59,88,http://he3.magnatune.com/all/03-Recercar%203%20(steel%20string%20guitar)-Paul%20Berget.mp3
1304,32856,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/janine_johnson-chopin_recital-07-prelude_op_28_no_13_in_f_major-233-262.mp3,7,Prelude Op.28 No.13 in F major,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,233,262,http://he3.magnatune.com/all/07-Prelude%20Op.28%20No.13%20in%20F%20major-Janine%20Johnson.mp3
55,36997,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/american_bach_soloists-j_s__bach__transcriptions_of_italian_music-08-psalm_51_tilge_hochster_meine_sunden_v_largo_verses_5_and_6-88-117.mp3,8,Psalm 51_ Tilge Hochster meine Sunden_ V Largo Verses 5 and 6,American Bach Soloists,J.S. Bach - Transcriptions of Italian Music,http://www.magnatune.com/artists/albums/abs-transcriptions/,88,117,http://he3.magnatune.com/all/08-Psalm%2051_%20Tilge%20Hochster%20meine%20Sunden_%20V%20Largo%20Verses%205%20and%206-ABS.mp3
761,30621,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/ensemble_vermillian-stolen_jewels-07-biber_sonata_vi_1681_passacagli-262-291.mp3,7,Biber Sonata VI 1681 Passacagli,Ensemble Vermillian,Stolen Jewels,http://www.magnatune.com/artists/albums/vermillian-stolen/,262,291,http://he3.magnatune.com/all/07-Biber%20Sonata%20VI%201681%20Passacagli-Ensemble%20Vermillian.mp3
2788,11558,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/a/tilopa-by_the_way-03-amigos_de_viaje-465-494.mp3,3,Amigos De Viaje,Tilopa,By The Way,http://www.magnatune.com/artists/albums/tilopa-bytheway/,465,494,http://he3.magnatune.com/all/03-Amigos%20De%20Viaje-Tilopa.mp3
2455,44217,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/e/seth_carlin-mozart_in_the_age_of_enlightenment-10-sonata_15_in_c_minor__allegro_ma_non_troppo_georg_benda-117-146.mp3,10,Sonata 15 in C minor - Allegro ma non troppo (Georg Benda),Seth Carlin,Mozart in the Age of Enlightenment,http://www.magnatune.com/artists/albums/carlin-enlightenment/,117,146,http://he3.magnatune.com/all/10-Sonata%2015%20in%20C%20minor%20-%20Allegro%20ma%20non%20troppo%20(Georg%20Benda)-Seth%20Carlin.mp3
647,55212,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/edward_martin-art_of_the_lute_in_renaissance_france-18-grace_et_vertue_roquelay-30-59.mp3,18,Grace et vertue (Roquelay),Edward Martin,Art of the Lute in Renaissance France,http://www.magnatune.com/artists/albums/martin-artfrance/,30,59,http://he3.magnatune.com/all/18-Grace%20et%20vertue%20(Roquelay)-Edward%20Martin.mp3
2131,46686,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/paul_beier-simone_molinaro-11-rossingnolet__canzone_francese_a_quattro_di_thomas_crequillon-291-320.mp3,11,Rossingnolet - Canzone Francese a quattro di Thomas Crequillon,Paul Beier,Simone Molinaro,http://www.magnatune.com/artists/albums/beier-molinaro/,291,320,http://he3.magnatune.com/all/11-Rossingnolet%20-%20Canzone%20Francese%20a%20quattro%20di%20Thomas%20Crequillon-Paul%20Beier.mp3
1198,38586,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/7/james_edwards-canarios-09-aria_di_fiorenza__calvi-30-59.mp3,9,Aria di Fiorenza - Calvi,James Edwards,Canarios,http://www.magnatune.com/artists/albums/edwards-canarios/,30,59,http://he3.magnatune.com/all/09-Aria%20di%20Fiorenza%20-%20Calvi-James%20Edwards.mp3
1354,52929,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-15-ouverture_burlesque_ouverture_a_la_polonaise_telemann-59-88.mp3,15,Ouverture Burlesque_ Ouverture a la Polonaise (Telemann),Janine Johnson,Telemann Harpsichord Solos from Der Getreue Music Meister,http://www.magnatune.com/artists/albums/jjohnson-telemann/,59,88,http://he3.magnatune.com/all/15-Ouverture%20Burlesque_%20Ouverture%20a%20la%20Polonaise%20(Telemann)-Janine%20Johnson.mp3
1875,16393,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/mediva-viva_mediva-04-adiu_adiu_dous_dame_landini-117-146.mp3,4,Adiu Adiu Dous Dame (Landini),Mediva,Viva Mediva,http://www.magnatune.com/artists/albums/mediva-vivamediva/,117,146,http://he3.magnatune.com/all/04-Adiu%20Adiu%20Dous%20Dame%20(Landini)-Mediva.mp3
1249,22792,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/4/jami_sieber-second_sight-05-i_carry_you-30-59.mp3,5,I Carry You,Jami Sieber,Second Sight,http://www.magnatune.com/artists/albums/sieber-second/,30,59,http://he3.magnatune.com/all/05-I%20Carry%20You-Jami%20Sieber.mp3
466,48653,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-12-prelude_and_fugue_no__18_in_gsharp_minor_bwv_887_fuga-117-146.mp3,12,Prelude And Fugue No. 18 In G-Sharp Minor BWV 887_ Fuga,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,117,146,http://he3.magnatune.com/all/12-Prelude%20And%20Fugue%20No.%2018%20In%20G-Sharp%20Minor%20BWV%20887_%20Fuga-Daniel%20Ben%20Pienaar.mp3
2942,33382,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/9/vito_paternoster-cd2bach_sonatas_and_partitas_for_solo_violin-07-sonata_terza_in_fa_maggiore__fuga-523-552.mp3,7,Sonata Terza in Fa maggiore - fuga,Vito Paternoster,CD2-Bach Sonatas and Partitas for solo violin,http://www.magnatune.com/artists/albums/paternoster-sonatas2/,523,552,http://he3.magnatune.com/all/07-Sonata%20Terza%20in%20Fa%20maggiore%20-%20fuga-Vito%20Paternoster.mp3
2121,1561,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/5/paul_beier-simone_molinaro-01-fantasia_nona-0-29.mp3,1,Fantasia nona,Paul Beier,Simone Molinaro,http://www.magnatune.com/artists/albums/beier-molinaro/,0,29,http://he3.magnatune.com/all/01-Fantasia%20nona-Paul%20Beier.mp3
2345,54005,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/c/richard_savino-legrenzi__venice_before_vivaldi-16-sonata_la_bengalia-59-88.mp3,16,Sonata La Bengalia,Richard Savino,Legrenzi - Venice Before Vivaldi,http://www.magnatune.com/artists/albums/savino-legrenzi/,59,88,http://he3.magnatune.com/all/16-Sonata%20La%20Bengalia-Richard%20Savino.mp3
2111,56608,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/paul_beier-alessandro_piccinini-21-corrente_ii-0-29.mp3,21,Corrente II,Paul Beier,Alessandro Piccinini,http://www.magnatune.com/artists/albums/beier-piccinini/,0,29,http://he3.magnatune.com/all/21-Corrente%20II-Paul%20Beier.mp3
1042,6106,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/8/jacob_heringman-josquin_des_prez_lute_settings-02-anon__part_ii_virtus_sancti_spiritus-204-233.mp3,2,Anon _ Part II_ Virtus sancti Spiritus,Jacob Heringman,Josquin des Prez Lute Settings,http://www.magnatune.com/artists/albums/heringman-josquin/,204,233,http://he3.magnatune.com/all/02-Anon%20_%20Part%20II_%20Virtus%20sancti%20Spiritus-Jacob%20Heringman.mp3
13,34405,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/american_bach_soloists-j_s__bach__cantatas_volume_v-08-weinen_klagen_sorgen_zagen_bwv_12_iii_recitative__wir_mussen_durch_viel_truebsal-0-29.mp3,8,-Weinen Klagen Sorgen Zagen BWV 12_ III Recitative - Wir mussen durch viel Truebsal-,American Bach Soloists,J.S. Bach - Cantatas Volume V,http://www.magnatune.com/artists/albums/abs-cantatasfive/,0,29,http://he3.magnatune.com/all/08--Weinen%20Klagen%20Sorgen%20Zagen%20BWV%2012_%20III%20Recitative%20-%20Wir%20mussen%20durch%20viel%20Truebsal--ABS.mp3
2352,21450,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/b/rob_costlow-sophomore_jinx-05-bliss-30-59.mp3,5,Bliss,Rob Costlow,Sophomore Jinx,http://www.magnatune.com/artists/albums/costlow-sophomore/,30,59,http://he3.magnatune.com/all/05-Bliss%20-%20Rob%20Costlow.mp3
1540,20177,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/d/katherine_roberts_perl-j_s__bach_french_suites-04-suite_no_4_in_e_flat_major_bwv_815_gavotte-30-59.mp3,4,Suite No 4 in E flat major BWV 815_ Gavotte,Katherine Roberts Perl,J.S. Bach French Suites,http://www.magnatune.com/artists/albums/kperl-french/,30,59,http://he3.magnatune.com/all/04-Suite%20No%204%20in%20E%20flat%20major%20BWV%20815_%20Gavotte-Katherine%20Roberts%20Perl.mp3
2168,46586,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/paul_berget-the_siena_manuscript_on_steel_string_guitar-11-recercar_11_steel_string_guitar-88-117.mp3,11,Recercar 11 (steel string guitar),Paul Berget,The Siena Manuscript on steel string guitar,http://www.magnatune.com/artists/albums/berget-sienasteel/,88,117,http://he3.magnatune.com/all/11-Recercar%2011%20(steel%20string%20guitar)-Paul%20Berget.mp3
722,19923,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/ensemble_mirable-conversations_galantes-04-sonata_iii_in_d_minor_allegro-146-175.mp3,4,Sonata III in d minor (Allegro),Ensemble Mirable,Conversations Galantes,http://www.magnatune.com/artists/albums/mirable-conversations/,146,175,http://he3.magnatune.com/all/04-Sonata%20III%20in%20d%20minor%20(Allegro)-Ensemble%20Mirable.mp3
2489,47461,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/2/shira_kammen-the_almanac-12-a_globo_veteeri-59-88.mp3,12,A Globo Veteeri,Shira Kammen,The Almanac,http://www.magnatune.com/artists/albums/shira-almanac/,59,88,http://he3.magnatune.com/all/12-A%20Globo%20Veteeri-Shira%20Kammen.mp3
48,1039,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/american_bach_soloists-j_s__bach__transcriptions_of_italian_music-01-concerto_in_a_minor_for_four_harpsichords_bwv_1065_i_allegro-59-88.mp3,1,Concerto in A Minor for Four Harpsichords BWV 1065_ I Allegro,American Bach Soloists,J.S. Bach - Transcriptions of Italian Music,http://www.magnatune.com/artists/albums/abs-transcriptions/,59,88,http://he3.magnatune.com/all/01-Concerto%20in%20A%20Minor%20for%20Four%20Harpsichords%20BWV%201065_%20I%20Allegro-ABS.mp3
2962,48237,C:/Users/fmlin/Desktop/ismir2018_tutorial-master/dataset/MagnaTagATune/audio/0/voices_of_music-an_evening_with_bach-12-kein_artz_bwv_103-59-88.mp3,12,Kein Artz (BWV 103),Voices of Music,An Evening With Bach,http://www.magnatune.com/artists/albums/voicesofmusic-bach/,59,88,http://he3.magnatune.com/all/12-Kein%20Artz%20(BWV%20103)-Voices%20of%20Music.mp3
